review_score,review_comment_message,product_category_name
5,Muito boa qualidade! ,moveis_decoracao
1,"O controle veio errado eu pedi controle de home theater da Philco 660n e veio LE- 798.
Como faço para trocar?",eletronicos
5,😍😍👧💅 amei e chegou até antes do esperodo ,perfumaria
1,A cadeira veio com problema no assento,moveis_escritorio
1,Já passou há muito tempo do prazo estipulado e ainda não recebi o produto ,bebes
3,"o produto escolhido não foi entregue por ter saído de linha, nesse caso enviaram outro no lugar com a mesma qualidade. Acho que se não tem o produto o mesmo não deve ficar no site disponível p compra",cama_mesa_banho
4,"Produto chegou perfeito muito bom,vendedor 100%.",telefonia
5,excelente produto. Minhas filhas amaram. Produto chegou antes do prazo.,perfumaria
1,Deu problema na entrega e até agora nada.,automotivo
1,Se realmente tivenssem preocupação com os clientes nao deixariam a desejar em questao as entrega pois como que outros pedidos que foram feito no mesmo lugar e dia chegaram e eles colocam dificuldades.,cama_mesa_banho
5,"Muito bom gostei muito ,veio td conforme a descrição .Super recomendo estou muito satisfeita com o produto .a entrega foi demorada mas foi os correios que demoraram na entrega como sempre. ",esporte_lazer
5,Tudo dentro do praso,ferramentas_jardim
5,excelente trabalho,consoles_games
5,Produto de qualidade decora bem o ambiente,moveis_decoracao
4,Ainda é cedo para avaliar o produto,relogios_presentes
5,"O produto corresponde ao anúncio, qualidade muito boa preço até inferior à ela. O prazo de entrega previsto foi bastante antecipado, pedido chegou na hora que mais precisava do produto.
Sou agradecid",fashion_calcados
5,esta lojas lannister e muito correta com os seus compradores,informatica_acessorios
5,Chegou no prazo tudo certinho ,automotivo
5,"Produto de ótima qualidade,entrega no prazo,preço ótimo,super indico essa loja e o produto.",cama_mesa_banho
1,na descrição disse que servia no 9560av e não deu certo ate´estraguei meu carro entrou eem modo de segurança me custou 150 reais de mecanica...,informatica_acessorios
3,Apenas é muito demorado o prazo de entrega.,cama_mesa_banho
4,"O produto comprado , chegou nos correios , mais os correios mandaram a cartinha de confirmaçao que o produto estava na unidade , depois do prazo . Poderia fazer o envio do produto de novo.?",telefonia
4,Chegou antes do prazo e em bom estado!!!,informatica_acessorios
4,"A pia chegou antes do prazo, a qualidade da pia não é tão boa, veio com umas lasquinhas na base da pia. Mas pelo preço e aparencia vale! ",ferramentas_jardim
5,Frigideira top. Recomendo,utilidades_domesticas
2,Faltou uma unidade comprei duas unidade e recebi uma empresa não é confiável espero um esclarecimento...,telefonia
5,"Mercadoria chegou antes do prazo previsto.
Parabéns!!!!",brinquedos
5,"Recebi bem antes do prazo.
Recomendo! ",audio
1,infelizmente recebi o produto danificado,ferramentas_jardim
1,"Não recebi o produto até hoje, não tive o estorno feito até hoje, Não tive meus e-mails respondidos, não tive contato nem da empresa e nem da lannister, um descaso total, não recomendo comprar nada .",perfumaria
3,Já comprei produtos e chegaram no prazo só esse que não chegou ainda,esporte_lazer
2,"As peças encontram-se 'remendadas', mal soldadas. Pra quem é detalhista pode se encomodar. ",casa_construcao
3,toalha muito fina pelo preço ,cama_mesa_banho
5,"Ótimo produto ... Entrega no prazo correto recomendo a loja está de parabéns...
",informatica_acessorios
1,"Meu produto não chegou, se não chegar em 3 dias úteis não comprarei mais da lannister.com.... Perda total de credibilidade.. Tentei entrar em contato via telefone e simplesmente se quer fui atendido.",esporte_lazer
5,Gostei recebi tudo certinho no prazo estipulado.Parabéns para Loja.,perfumaria
5,Ja fiz duas compra pela internet nunca tive atraso sobre meu perdido so tenho agradece a vcs pela entrega obrigado ,cama_mesa_banho
5,A entrega foi muito rápida,telefonia
4,sim ok,telefonia
4,"
Recomendo comprar nas lojas lannister",fashion_underwear_e_moda_praia
4,Produto Entregue corretamente .,esporte_lazer
1,Comprei o produto em dezembro e ate agora nao chegou.,brinquedos
5,Tudo ótimo venho como eu imaginava super satisfeita.,fashion_bolsas_e_acessorios
1,Capa veio com uma rachadura ,telefonia
4,Boa qualidade,eletronicos
5,Comprei várias coisas na lannister sempre veio antes do prazo...agora testa o remédio se funciona mesmo a expectativa é grande...,esporte_lazer
1,Não recebi o produto até agora.,relogios_presentes
5,Nada a reclamar do produto adquirido.,moveis_decoracao
5,recebi dentro do prazo,utilidades_domesticas
1,"Recebi um produto que não comprei. Comprei um macaco de pelúcia e recebi um urso. O problema é que preciso do macaco de pelúcia com urgência, para desenvolver um trabalho na escola. Transtorno!!! Quer",brinquedos
4,por favor eu preciso do cartao baratheon mais nao estor consequindo pedi ou cartao pela enterneti,ferramentas_jardim
4,a qualidade do produto é melhor do que eu esperava.,cama_mesa_banho
1,"comprei o paralama e a carenagem do farol da moto honda tornado 250 na cor vermelha, porém só foi entregue a carenagem do farol, sem o paralama. e na nota fiscal estão contando os dois produtos.",automotivo
5,Muito booom recebi antes do prazo😍,cama_mesa_banho
1,"Foi embalado de forma nao padrao de original, a caixa é igual a original mas nao é.
Celo orográfico falso, nao mostra o nome da marca, caixa nao lacrada. Fui enganado.",informatica_acessorios
5,Gosto de comprar no site das lojas Américas tem preço e a entrega é super rapida,eletronicos
5,"td otimo,porem ainda nao abri o produto e nem fiz uso dele.",esporte_lazer
4,O produto é bom! Principalmente para quem deseja gravar videos pela câmera frontal do celular e não possui flash! Ele funciona como um substituto do flash! ,telefonia
5,Excelente loja a entrega foi rápida e o produto também é de excelente qualidade. Pretendo comprar novamente.,esporte_lazer
4,Era o esperado,cama_mesa_banho
5,"Ótimo produto, bem embalado e entrega rápida.
Recomendo",cool_stuff
1,"O prazo acabou e eu não recebi a minha encomenda. Ainda estou aguardando um retorno da loja. Descaso com o cliente, jamais compraria novamente e não recomendo a ninguém! ",utilidades_domesticas
1,Não recebi meu produto! No site diz que está nós Correios pra retirada desde do dia 22/02 Mas quando vou ao correio para retirar o produto não há nenhum produto nos correios,cama_mesa_banho
2,"produto chegou correto, ainda não foi usado",esporte_lazer
5,Satisfatório,cool_stuff
1,"Comprei vai fazer dois meses, paguei o frete e não entregaram, vou no Procon.... não é a primeira vez que vc fazem isso, nunca mas compro nesse sait",moveis_decoracao
5,"Gostei mais gostaria de ter pagado com
Boleto na internet e não consegui tive de ir a loja pagar",instrumentos_musicais
1,"Vende um produto na foto vermelho e manda outro, que por sinal veio de outra marca e na cor verde, totalmente fora do que anuncia no site... nunca mais compra nesta loja.",utilidades_domesticas
1,As franjas são curtas e o Cabo não para esticado se apertar a rosca plastica depois não consegue desenroscar .Não gostei não recomendo . Mirley,utilidades_domesticas
5,Entrega rápida gostei muito ,esporte_lazer
5,"Cadastro rápido, excelente produto e prazo de entrega antes do esperado",esporte_lazer
3,Apesar do produto não vir ao identico da compra realizada pq tenho o print da balança eu recomendo a loja mais agora com um pé atras,beleza_saude
3,comprei 2 mangueiras e veio apenas 1,ferramentas_jardim
5,Super recomendo o produto e a loja!,papelaria
2,"Recomendo a loja, porém, a entrega pelo Correios está cada dia mais difícil. Ao rastrear o objeto aparece que o Correios saiu para entrega, sendo que na realidade não houve tentativa de entrega",cama_mesa_banho
5,"Ouve uma demora muito grande da parte dos Correios para me entregar o produto, pois eles estavam em greve, mais enfim acabou tudo certo, recebi o produto certinho. Recomendo essa loja todos os cliente",brinquedos
5,"entregue no prazo ,consegui exatamente o que precisava.",eletroportateis
5,Entrega super rápida recomendo,utilidades_domesticas
4,Deu tudo certo na compra,utilidades_domesticas
5,Achei que o produto não esta de acordo com o mostruário.Bem inferior.,cama_mesa_banho
5,entrega super rápida e produto maravilhoso. adorei !!!!,relogios_presentes
1,pedido veio incompleto e não me atenderam nem por telefone e nem por email.,telefonia
5,Produto dá de 10 a 0 em relação as porcarias oferecidas por outros sites e que não tem efeito nenhum. Esse é natural e 100% confiavel.,beleza_saude
5,Entrega rápida. Meu pedido veio certinho. Recomendo a loja. ,cama_mesa_banho
1,"Todos os tapetes estavam com as medidas errada.Comprei passadeiras com a medida 2.00 × 0.80,mas veio 1.90 × 0.76. Todos com as medidas erradas. Que lástima. ",cama_mesa_banho
5,"São muito profissionais, a entrega foi super rápida. Gostamos muito!",brinquedos
5,"Recebi o produto antes do prazo e com um defeito ocasionado pelo transporte. Contudo, o fornecedor foi super atencioso enviando um novo produto que chegou super rápido.",utilidades_domesticas
5,O prazo de entrega foi respeitado de forma surpreendente. Abs.,moveis_decoracao
1,"No mesmo dia que usei já encheu de bolinhas, fino demais ",cama_mesa_banho
5,O produto chegou corretamente no prazo. Parabéns!,ferramentas_jardim
2,Fiquei muito insatisfeito com o produto comprado. A torneira entregue não é a comprada e a cuba ao invés de ser de porcelana é na verdade pintada. Quero devolução do produto.,construcao_ferramentas_construcao
1,"Paguei frete e tive que buscar o produto. Sem falar q o frete foi caro. Demorou para chegar.
Só acho que o frete tinha que ser mas barato. O frete acaba saindo no valor do produto ou mas caro. ",beleza_saude
1,"Eu não recebi o xale do sofá, porém ao ligar, consta que já recebi.",cama_mesa_banho
5,produto chegou muito antes do prazo. estipulado pela entrega. ,esporte_lazer
3,"Na descrição do produto é indicado que o mesmo possui tecido superior e inferior de 100% algodão, mas na verdade são 80% algodão 20% poliéster.
Propaganda enganosa.",cama_mesa_banho
1,"Produto muito inferior ao que é apresentado na foto e descrição,não gostei e fiz a troca.",cama_mesa_banho
5,não tenho opinião,automotivo
5,"Muito rápido parabéns
",esporte_lazer
1,Ainda no aguardo da entrega do produto,informatica_acessorios
5,"otimo produto e veio bem rápido.
",eletrodomesticos
5,Super ágil na entrega e produto de qualidade.,cool_stuff
5,Voltarei a comprar!,utilidades_domesticas
5,Sdds ,utilidades_domesticas
1,"Referente ao pedido, é 2° vez que vem falando. Pedi tres n°s 5/0/7 só veio o 0/7.",construcao_ferramentas_jardim
5,De acordo com anúncio ótimo tecido comprarei novamente ,cama_mesa_banho
5,AS lannister sempre pontuais.,brinquedos
3,"Como é cobrada a entrega e nos meus dados está que é apartamento, e foi entregue durante horário comercial, deveriam entregar no apto e não na portaria.",cool_stuff
5,Conforme combinado ,relogios_presentes
5,hiper recomendo,fashion_roupa_masculina
3,"nao gostei 
porque demou muito para se entregua tive que compra outro produto
mais chegou tudo certinho na proxima talvez chega ante do ´prazo",telefonia
5,"O produto chegou bem antes do previsto, é igual a foto e a qualidade dos pincéis parece muito boa.",perfumaria
4,"A loja entregou o produto correto, mas demorou quase 1 mês para emitir uma nota fiscal. Sendo que desde a postagem e a entrega demorou somente 4 dias",informatica_acessorios
2,"Comprei dois produtoa iguais,só recebi 1.gostaria de saber quando vou receber o outro!!",utilidades_domesticas
5,Gostei Obrigado ,eletronicos
5,Otima loja para compras on line,consoles_games
5,Excelente atendimento.,esporte_lazer
1,"Trocaram meu produto, me enviaram o produto de outra pessoa.",eletronicos
5,Ótima loja e excelente produto!,telefonia
4,Recebi antes do prazo chegou corretamente,moveis_decoracao
5,Dentro do previsto,pet_shop
4,muito boa a logistica da empresa produto dentro das caracteristicas ,perfumaria
5,Produto nao e original mas e bem confecionado e atende igual de fabrica. ,automotivo
1,infelizmente essa compra não foi bem sucedida,informatica_acessorios
5,"Muito satisfeita,entrega rápida.",brinquedos
5,"Recebi meus produtos no prazo estimado.
Super feliz!!!!
Recomendo as compras no site da baratheon.
",cama_mesa_banho
1,Paguei pelo produto e não recebi,construcao_ferramentas_seguranca
5,gostei do produto e recomendo o site.,brinquedos
5,amamos o filtro. indico pra quem busca saúde.,eletroportateis
5,As fronhas chegaram até antes do prazo previsto ... Adorei a mercadoria cumpre o que promete ,cama_mesa_banho
5,O produto excelente material resistente. ,automotivo
5,Sabor agradável.... Recomendo ,esporte_lazer
2,o produto é bom especificado no sait otimo só nao recomendo porque no sait falava que entregaria em 15 dias levou 30 dias para chegar afff a boneca é bonita amei otimo tecido nota geral 10 do produto.,brinquedos
2,Ainda não recebo e não sei o motivo,cool_stuff
5,Entrega rápida produto conforme anunciado,ferramentas_jardim
4,So não vale entregador pedindo unzinho pro guaraná...,eletroportateis
5,Entregaram direito porém o correio n entregou em minha casa,ferramentas_jardim
5,"Chegou perfeito, super bem embalado.",brinquedos
1,ainda não recebi a encomenda até agora!,beleza_saude
1, Tudo de acordo com o combinado.,eletrodomesticos_2
5,CHEGOU MUITO RAPIDO...ADOREI MINHAS FORMAS...RECOMENDO ESSA LOJA...,utilidades_domesticas
3,Produto entregue antes do prazo. Fiquei satisfeito e recomendo a loja. ,cool_stuff
1,A EMPRESA FAZ PROPAGANDA ENGANOSA EM SEU SITE. NÃO RECEBI A MERCADORIA COMPRADA. ESCREVI E-MAIL RECLAMANDO E SEQUER RECEBI UMA RESPOSTA DO MOTIVO DO ATRASO. ESTOU INDIGNADA COM A targaryen E COM A AMERICA,esporte_lazer
5,"Apenas o repositor para o produto em questão veio errado, veio um para tintas de um cartucho diferente do modelo que usamos (920XL) mas contornei com aplicação direta. Muito bom produto. Recomendo!!!",informatica_acessorios
